Player,Offense,Defense,Scoring,Control,Impact
Derrick Jones Jr.,124.52337155611833,109.34048182762366,0.5688113303993251,2.111111111111111,0.03598505994439603
Tyus Jones,115.66505403447802,114.34963546584125,0.5223286666893473,5.181818181818182,0.05004276495660103
DeAndre Jordan,128.99312903871854,103.27334715916386,0.6260420333436775,1.4189189189189189,0.06566482321239715
Cory Joseph,109.92568095383726,117.93539774955713,0.4808037795613436,3.40625,0.037048500080950744
Mfiondu Kabengele,119.63752943905924,109.41201878903911,0.4603364217640687,1.0,0.002392705529625508
Frank Kaminsky,112.3576468566194,109.05060179473593,0.5065877495213852,2.1515151515151514,0.024350338294604333
Enes Kanter,122.04835775761288,105.78201300898198,0.5911218978290387,0.9423076923076923,0.04318172712547645
Luke Kennard,112.72138557247804,131.540465218102,0.46583156730596403,2.6744186046511627,0.03498363733405412
Stanton Kidd,13.136348980469199,117.99178329414624,0.05654686881615425,0.5,-0.00034374903519114234
Michael Kidd-Gilchrist,99.83315152939787,76.85118446800705,0.4435536280335487,1.0,0.0013898389691618831
Louis King,89.10688616289758,126.19160860020908,0.3613535989298521,2.5,0.0008294586257725525
Maxi Kleber,124.71176341425446,107.6058366211311,0.5135319285069909,1.6041666666666667,0.045070864128466614
Brandon Knight,117.42609214341263,77.26346075081179,0.46397112403080587,1.8157894736842106,0.0046707703061997724
Kevin Knox,97.05055443206112,117.03956757302868,0.42159794660985445,1.3555555555555556,0.022321084413689882
John Konchar,142.42229013219233,111.04660506669023,0.6539110751368393,3.5,0.007847323039467004
Furkan Korkmaz,108.08994721197713,115.77534784386874,0.4386142533590222,1.3461538461538463,0.035407307975478745
Luke Kornet,113.41190389801223,111.33263364279189,0.48978166541303797,2.2857142857142856,0.014021416411582506
Kyle Korver,114.19098603931364,107.55116894468465,0.4354993045772899,1.4523809523809523,0.019437679028621407
Rodions Kurucs,99.95158080159878,108.16180721937809,0.43208425186143823,0.9428571428571428,0.009704781933502075
Kyle Kuzma,100.24445655838294,113.23589299273252,0.4512637910621668,0.8117647058823529,0.03489948042664577
Skal LabissiÃ¨re,120.9350933299593,109.87025868989272,0.5754510499814494,1.4,0.01712423422451124
Jeremy Lamb,109.15151162676352,108.97769056682114,0.49009679979879295,1.92,0.03952748975989078
Romeo Langford,99.21765608592544,113.05310193019173,0.4611553340942504,0.6666666666666666,0.002116352319061994
Zach LaVine,107.98063683589768,110.67120719064465,0.4722463072357303,1.233009708737864,0.09389187738185466
Vic Law,0.0,117.60038734951551,0.0,0.0,-0.00033197306147535595
Jake Layman,97.43358568375555,162.6350768998046,0.4322778044601472,0.625,0.014099322211731834
T.J. Leaf,104.43153315945506,106.68332277532045,0.4887596573554696,0.8571428571428571,0.005784510696569384
Jalen Lecque,95.1945266416123,116.83335444569224,0.4502109743676163,2.0,0.00024269440160735217
Courtney Lee,118.24755482824288,107.1684181068402,0.47733148598551417,1.0909090909090908,0.006316896692123868
Damion Lee,103.14717308677976,138.40162407837045,0.44146989214803495,1.9850746268656716,0.05635178972578802
Alex Len,128.26496364385676,75.02455974464597,0.6173260234497693,0.94,0.01893370792415615
Kawhi Leonard,116.55537332282636,106.35674384198008,0.5205692805925174,1.8142857142857143,0.1059087026534238
Meyers Leonard,117.00430344666965,110.537856060577,0.4938138155021096,1.5142857142857142,0.02865851793097007
Caris LeVert,102.54864452510894,109.20097221713436,0.45987423589210885,1.6224489795918366,0.039113212035023506
Damian Lillard,124.91228654088629,113.95640729074425,0.5300537692378903,2.6964285714285716,0.12873445779386353
Nassir Little,108.6522978192725,112.27288844715319,0.5031474164164326,1.4666666666666666,0.010162108693838741
Kevon Looney,90.96882316080864,134.85364914313587,0.43404682009254414,1.6666666666666667,0.005920638320157839
Brook Lopez,108.289578358723,101.80883010315286,0.4712042455969953,1.507936507936508,0.04337552110083417
Robin Lopez,105.13007236330598,106.83037029953384,0.47741999499721055,0.7592592592592593,0.01750903772422512
Kevin Love,111.62523263848821,112.58976070394345,0.47246732958394794,1.2714285714285714,0.09646220481914322
Kyle Lowry,118.0994750461134,110.67944357233252,0.49539883759298975,2.590909090909091,0.07621525665580473
TimothÃ© Luwawu-Cabarrot,108.87024517055255,110.76500902506702,0.4555997983521332,0.78125,0.0110911793525738
Trey Lyles,114.12886973218265,108.6722547764892,0.4877761076533901,1.7692307692307692,0.04025563225415211
Daryl Macon,64.74855075080583,119.59200408530005,0.22839329310046325,0.5,-8.095626534172334e-05
J.P. Macura,0.0,125.5142985574883,0.0,0.0,0.0
Josh Magette,71.94280387149075,106.37935581933336,0.3318501119578442,1.0,0.0004979595922130341
Ian Mahinmi,111.22387101673151,108.97074497698345,0.5436361607809431,1.0888888888888888,0.022071834926116415
Thon Maker,109.44252122488432,123.5098228675132,0.5078562334461303,0.9555555555555556,0.021907466057169186
Terance Mann,101.14241564694571,112.01149047901522,0.46683267042927656,2.7142857142857144,0.004239706289336427
Boban MarjanoviÄ,117.59954132789348,104.23152521644005,0.561842732036084,0.5,0.017129253606863494
Lauri Markkanen,109.24105226862387,110.54085392157815,0.463897023353958,0.9135802469135802,0.05191364910668739
Caleb Martin,113.65450204571259,114.21770087531038,0.4698783619435583,1.5333333333333334,0.007536995746397364
Cody Martin,105.04748100265437,112.90755925808132,0.4844181187508512,2.159090909090909,0.022521792023258397
Jeremiah Martin,67.8764722748976,102.91467239187949,0.3212926483460338,4.0,0.00029408430101521434
Kelan Martin,94.88192214071658,157.05201274888466,0.40319425691930816,1.15,0.016597936274570384
Frank Mason III,81.14976986069594,107.50763737220268,0.357408049714928,1.8333333333333333,0.0005672474424694964
Garrison Mathews,133.62726045901104,115.49254279974357,0.5242017715886906,1.25,0.005388631573758891
Wesley Matthews,110.92412447223327,108.64897086866092,0.44405133553522835,2.2195121951219514,0.027227877238535817
Patrick McCaw,106.42710607765746,111.70035284900095,0.46057428300203024,2.7241379310344827,0.014285330576985576
CJ McCollum,111.16173517792072,114.45537691123926,0.48758812011469677,2.310344827586207,0.08501576890249772
T.J. McConnell,113.9735945614574,110.8437298398088,0.5402828332731434,3.6744186046511627,0.04703931962279686
Jalen McDaniels,113.06976234862022,113.3329233149491,0.5022433953034847,1.1818181818181819,0.007314007706563124
Doug McDermott,119.11580178566155,114.39487439807395,0.49065372561761905,1.75,0.03723778760916541
JaVale McGee,125.46652214374004,104.2458642298491,0.6143928042006837,0.723404255319149,0.040534921325988814
Rodney McGruder,99.38897182992723,111.57539941525388,0.43852242896558163,1.4285714285714286,0.01133386829822609
Alfonzo McKinnie,98.09959493082512,114.95540622062477,0.4522766685948012,0.5384615384615384,0.010184887885643932
Jordan McLaughlin,115.6109433318076,159.28251410459012,0.5083082260158117,4.032258064516129,0.032065547139761424
Ben McLemore,119.10374231356211,112.54186841701689,0.4548870182217104,1.173913043478261,0.03317690137607839
Jordan McRae,126.47473748432085,76.35186182204987,0.562687488417452,2.1627906976744184,0.013852821200826636
NicolÃ² Melli,115.07219521159446,106.75152434720476,0.47900804201842573,1.5952380952380953,0.02271720728581159
De'Anthony Melton,104.61046007544587,108.711745993708,0.471594207194177,2.0128205128205128,0.0370067747708198
Chimezie Metu,118.27104009519165,107.93187117605801,0.5764952836297123,1.2,0.004013522657442883
Khris Middleton,120.71982282864678,105.88329190118932,0.5229355924782234,1.991150442477876,0.0817214482117721
Eric Mika,172.3341062489271,114.67661071535808,0.7858036802337351,0.0,0.000535640965025794
C.J. Miles,104.29636184153784,112.40429291681052,0.43835049760836425,3.0,0.0030176336813049786
Malcolm Miller,92.57713327646914,111.24880475664402,0.36354472205333327,2.6666666666666665,0.0010864899312073536
Patty Mills,116.15799371649452,113.21093512581602,0.46651942683539854,2.196078431372549,0.04001482089470554
Paul Millsap,117.28875427468704,112.17130336350469,0.5265037563298496,1.1475409836065573,0.03780294136461584
Shake Milton,116.75977297180138,115.09945201783607,0.4970749235358765,1.868421052631579,0.01922587629763922
Donovan Mitchell,108.84345073956767,117.44563578016397,0.47945461418827745,1.5808383233532934,0.09264036498401287
Naz Mitrou-Long,95.29725005841208,110.7542757045669,0.41287524952116966,3.5,0.0012452766082892421
Adam Mokoka,116.46431870695797,114.62502778407737,0.48927409517295245,2.0,0.0008171991160124774
Malik Monk,103.03419771620398,115.98073608975359,0.4569266304821946,1.4805194805194806,0.03652544092484877
Matt Mooney,68.18152653787249,103.73815326335823,0.3309833311674929,2.0,0.00040739551542575726
E'Twaun Moore,105.30113267870975,108.92662770621477,0.45746942550510183,1.9210526315789473,0.02307971591271284
Ja Morant,109.26297157290612,115.5566997395501,0.5113826564868493,2.141361256544503,0.08134629402114156
Juwan Morgan,107.11577460740666,117.83102148550606,0.4974361212437476,0.6666666666666666,0.0017187451759557114
Marcus Morris,130.2773138407623,76.63598692544696,0.5563995548528223,0.875,0.028708149199081524
Markieff Morris,123.608685433841,76.58941433060109,0.5234964175154126,0.9866666666666667,0.016700851875338697
Monte Morris,116.68421032935488,116.12742734040616,0.5224943621656136,5.111111111111111,0.04607104932357973
Johnathan Motley,131.46498511600728,106.03757005882699,0.6244806188694667,1.6,0.0025606146895992277
Emmanuel Mudiay,103.9200088064231,116.74735475968318,0.47340873236815467,1.646153846153846,0.02487883642195893
Mychal Mulder,99.08945779518409,145.64722781819455,0.4002509472805745,1.6,0.004229027371541314
Dejounte Murray,107.58075648092544,105.42329760587816,0.4983510268117493,2.1944444444444446,0.058477025118942795
Jamal Murray,110.91396535846486,115.50217037925238,0.48985494698090176,2.1451612903225805,0.07124558698967862
DÅ¾anan Musa,94.42833904970313,109.52279441608296,0.4230089730359012,1.0689655172413792,0.008402408600434695
Mike Muscala,114.13222536700404,111.13783043831721,0.45079871114763564,2.4285714285714284,0.01303259829911807
Sviatoslav Mykhailiuk,105.54227835348152,130.4981049062681,0.41471792452076245,1.7377049180327868,0.03400780365667466
Abdel Nader,107.92572039533032,111.70135582067637,0.4682392984226302,0.9722222222222222,0.016290747873897594
Larry Nance Jr.,121.734455500688,112.44737245493533,0.5498901357195051,2.05,0.06636020284601782
Shabazz Napier,126.18714636278041,75.84230497624456,0.5395784111304851,2.279279279279279,0.02333106728560276
Raul Neto,105.21197006152366,115.03198479412102,0.4554930373794211,1.8333333333333333,0.01451324284507256
Malik Newman,57.42211785346265,125.5142985574883,0.22968847141385065,0.0,-9.053233676127942e-05
Georges Niang,114.35838107944537,118.39596505638838,0.4452146451491415,1.3461538461538463,0.021699157846440865
Nerlens Noel,130.83946142445674,102.67667814469755,0.6361001690696739,0.9814814814814815,0.04105268464222193
Zach Norvell,95.62674240274997,76.09332584168297,0.33941282591402316,1.0,0.0002278424539609645
Jaylen Nowell,102.97010518440321,168.5998611343796,0.4612561771912727,6.333333333333333,0.004997228125677104
Frank Ntilikina,102.17702174400559,116.25737417575274,0.44727645093148677,2.4225352112676055,0.02538565952786452
Kendrick Nunn,105.94454168243969,113.79895423767903,0.4560274109579204,2.0792079207920793,0.054078785248271186
David Nwaba,121.30521916481423,105.58960324474215,0.5460987837892197,1.0,0.007310095482378185
Royce O'Neale,117.60587321532638,115.27381764496432,0.4811049524247047,3.26,0.04546080990402857
Kyle O'Quinn,113.19627924184329,106.61831971073742,0.5227342011933994,1.9444444444444444,0.010092542438240114
Semi Ojeleye,120.29129712274683,113.26271842881623,0.4889808725435226,2.5833333333333335,0.014855165316492842
Jahlil Okafor,116.86070788862119,106.09061029455997,0.572502001472462,1.0,0.015023968648240637
Elie Okobo,108.31704849756115,110.086600581313,0.48437923812814826,2.973684210526316,0.017231302514122006
Josh Okogie,104.79109967097861,156.15691264926622,0.4749412512213453,1.1379310344827587,0.052887330996749374
KZ Okpala,110.21171395160113,104.23587952691727,0.5517988396926128,1.0,0.0007286063880755103
Victor Oladipo,97.07104901323072,111.58985456363911,0.42882991589647834,1.3928571428571428,0.008998127750219043
Kelly Olynyk,117.44941023680808,108.56644471245346,0.48457533581966766,1.5396825396825398,0.036551753801788094
Miye Oni,0.0,119.32284293990227,0.0,0.0,-8.593725879778558e-05
Cedi Osman,106.63380449952507,117.67600738116498,0.45122981694632197,1.6923076923076923,0.04712208128424593
Kelly Oubre Jr.,110.18241112629609,107.44870536384204,0.49286628176851616,1.0240963855421688,0.06208931774454759
Tariq Owens,96.77569633271995,108.0089670876289,0.4327874057608153,0.0,0.00016179626773823482
Jeremy Pargo,97.61262528722933,146.48325487376846,0.43063018942165016,2.0,0.0013215710536066607
Jabari Parker,122.99401293437009,75.38675692018455,0.5710369626681254,1.0,0.01770335867276694
Chandler Parsons,75.85815513005603,109.75139796023505,0.28102130278202825,1.0,0.0008296507133450679
Eric Paschall,106.41896334878216,142.74965451182416,0.5017846582408535,1.351063829787234,0.06845738057682506
AnÅ¾ejs PaseÄÅiks,110.69570214854704,113.3638877939077,0.5511205961989153,0.7727272727272727,0.008233829044703586
Patrick Patterson,118.53979944775743,113.97201487869073,0.4662790458363523,1.7222222222222223,0.016832893287365418
Justin Patton,86.30050949147902,113.97614311037349,0.38376407070523594,1.0,0.00028508808779320784
Chris Paul,121.80104206607113,109.37282609605275,0.5391306592735987,3.1094890510948905,0.1001880994244702
Elfrid Payton,104.27754883162562,113.61634746525027,0.498969869162639,3.3645833333333335,0.05191481723265987
Gary Payton II,104.17514061102735,108.54547351920084,0.4632633589103005,2.4,0.010216845463846857
Norvel Pelle,95.49906893066058,104.76248392449793,0.4721010258662315,0.5384615384615384,0.0032946729447147485
Theo Pinson,81.7132225775133,107.60294756629722,0.35088466354727005,1.696969696969697,0.005461565590282551
Mason Plumlee,117.30874136918241,110.07050186576677,0.5828920832498724,1.7361111111111112,0.035540523763904354
Jakob Poeltl,125.61511650982116,104.11403265572447,0.6150713945911138,2.2666666666666666,0.03820873569885624
Vincent Poirier,111.38440883255517,107.59160454226166,0.5228910746529813,1.1666666666666667,0.002686139481886377
Shamorie Ponds,165.62793312963677,110.29109282272559,0.6987980648945359,4.0,0.0006840862529824078
Jordan Poole,86.89620653184589,143.32069176388558,0.37239509329832043,1.8108108108108107,0.02785871781002841
Kevin Porter Jr.,98.52464264212034,115.24239752767792,0.4419620078983916,1.1720430107526882,0.028970347763609416
Michael Porter Jr.,113.86698612355552,110.82852673042773,0.5035340771134122,1.0,0.027231280939473013
Otto Porter,114.10946501184246,110.3869800626848,0.49404945653254534,2.272727272727273,0.010623588508162207
Bobby Portis,106.4939123412474,115.7034106266303,0.4805807741800844,1.3424657534246576,0.05269239599297283
Kristaps PorziÅÄ£is,110.63033182887968,102.74988795498213,0.48087885630927885,1.0595238095238095,0.06483538752100143
Dwight Powell,134.63707669756738,107.20345380271527,0.6449518077127266,1.6388888888888888,0.031894515200110087
Norman Powell,117.99299865566009,110.12419413526236,0.5082449372073465,1.21875,0.04643738446715874
Chasson Randle,108.09151840007625,142.21793267966362,0.4959378800959107,10.0,0.0006343541057311973
Julius Randle,104.30094765726547,114.28934905225856,0.4935612385200078,1.0259067357512954,0.09573366737264945
Josh Reaves,0.0,115.79136062882702,0.0,0.0,-7.750793487268549e-05
Cam Reddish,93.63376796304615,113.47296135532613,0.4032816122430367,0.90625,0.03479923825419591
J.J. Redick,123.72214957836536,111.01268986993279,0.49257875512694255,1.6615384615384616,0.04817336864154372
Naz Reid,99.79294843192464,147.15730521844037,0.4433059572996777,1.5909090909090908,0.021059747101067797
Josh Richardson,102.84485446501306,114.70908472772096,0.45790416342109896,1.6263736263736264,0.0375759534580758
Austin Rivers,112.99890998931191,112.24424214268464,0.479756373121995,2.742857142857143,0.02968238003824273
Duncan Robinson,121.87841160442784,114.02328694564285,0.44413813608686714,1.5166666666666666,0.051245315961310885
Glenn Robinson III,136.33342217210264,76.7193694224965,0.6020367367968374,1.8113207547169812,0.02861701221749713
Jerome Robinson,111.15855086138991,76.31725020299353,0.47453369273341883,1.911764705882353,0.00590111955758898
Justin Robinson,106.26494793824045,118.83788327527857,0.4264544742713273,2.3333333333333335,0.0011208353673418491
Mitchell Robinson,143.1185671445799,109.78251119375777,0.7165643448360813,0.972972972972973,0.0630753594395048
Isaiah Roby,0.0,113.7764577876666,0.0,0.0,-8.145373936948795e-05
Rajon Rondo,102.61312121782086,112.15272604252714,0.4562511986388968,2.6373626373626373,0.032162266275536304
Derrick Rose,106.29486133872317,130.1759860171696,0.4872385293971779,2.2063492063492065,0.07421215116470899
Terrence Ross,108.05366467043913,112.27009332757801,0.44444842356604025,1.1935483870967742,0.05290820667263488
Terry Rozier,109.09194955807266,115.98593796061526,0.4591359783098733,1.8368794326241136,0.07813500915791827
Ricky Rubio,112.79529752105266,107.93805341757212,0.5010624533290952,3.270967741935484,0.0728487695491402
D'Angelo Russell,128.44063064146636,76.59304113346462,0.5428530193897646,1.9387755102040816,0.03599910772583239
Domantas Sabonis,116.04750999499855,107.55729872183474,0.559924228239874,1.8235294117647058,0.10914246918457651
Luka Å amaniÄ,44.13006604378049,114.43017528989944,0.19586982911160133,6.0,8.027045314885766e-05
JaKarr Sampson,120.08580643397963,110.20452879271974,0.5917076325099202,1.2857142857142858,0.0073109787970529715
Dario Å ariÄ,113.26256051902587,108.70809233874499,0.4940516304150649,1.5138888888888888,0.04562654750218221
TomÃ¡Å¡ SatoranskÃ½,111.88966325002265,111.87360168246752,0.4920693799317418,2.723076923076923,0.060515745064713466
Admiral Schofield,106.2432399854916,115.50604343361475,0.449701565268015,2.0,0.00349183325979576
Dennis SchrÃ¶der,108.57510296735244,113.11864746942004,0.481997712496533,1.610062893081761,0.07261600864789851
Mike Scott,112.7459746334571,115.41399878564313,0.45847253523157316,2.0,0.026732726045090548
Thabo Sefolosha,104.02455270644805,105.82126269683587,0.4427240460088288,1.6666666666666667,0.009473100012205122
Collin Sexton,107.74620962576464,119.01577401680524,0.4906462401326604,1.2151898734177216,0.07867260064555182
Landry Shamet,118.95239140535315,115.8989620426185,0.459589221407182,2.4166666666666665,0.02304553220639306
Marial Shayok,61.04195942685303,113.1717969339079,0.2152167161755246,1.0,0.00016681888327669606
Iman Shumpert,86.43010517281483,107.8946417118976,0.3746214396796653,1.2,0.0026467587091369292
Pascal Siakam,109.61176668502071,108.93227980966671,0.491461055490199,1.446969696969697,0.08152698520837401
Chris Silva,119.84194149257006,106.93327491479873,0.5774338146582922,0.6774193548387096,0.007205107615413377
Ben Simmons,116.0461148390563,109.33547091624499,0.5650002071663718,2.3020833333333335,0.09316834631003476
Anfernee Simons,102.49364207824944,115.52103708716461,0.4438658248034472,1.5573770491803278,0.026853912761165354
Alen SmailagiÄ,108.83291660724903,140.2892735814665,0.5013766116838154,1.1818181818181819,0.005392009898715176
Marcus Smart,111.18723395582577,109.90272415324915,0.4602510898733334,2.8876404494382024,0.04969358041489798
Dennis Smith Jr.,83.74546689436404,114.59631081069807,0.3912944499794889,1.6896551724137931,0.008827805925906039
Ish Smith,110.23846777257191,114.56724400604429,0.49935124564154765,3.7012987012987013,0.05595555026191233
Zhaire Smith,64.44271432132089,109.49910558006069,0.33160885733142964,1.0,-8.340944163834803e-05
Tony Snell,116.37334271466403,132.34650929285283,0.4586636062611821,4.096774193548387,0.039326097198392786
Omari Spellman,102.89269200635854,135.49452967998948,0.45536357113809056,0.8703703703703703,0.035788144131668385
Max Strus,154.87278857988434,119.16544853373516,0.724808575864406,0.0,0.00030107335853091276
Edmond Sumner,98.71304054280156,110.11599130277848,0.45142148112777064,2.0526315789473686,0.006507574533640557
Caleb Swanigan,95.12152258321667,76.39970857167037,0.46165961341201095,0.8378378378378378,0.0028708149199081516
Jayson Tatum,111.5479974987617,108.06760866562438,0.487968283876615,1.3181818181818181,0.09295670570649218
Jeff Teague,129.55583222938998,76.70000358858383,0.5789049051747648,2.6551724137931036,0.027705642401653272
Garrett Temple,106.52354504249736,109.67656621324035,0.4342299888665652,2.473684210526316,0.037222670099925706
Daniel Theis,130.86899882993933,107.64375002423847,0.6099059240265563,1.9791666666666667,0.04733303359748267
Isaiah Thomas,103.76284588589127,118.59474450365835,0.43784374055550795,1.896103896103896,0.025218795765191607
Khyri Thomas,83.95775575205168,131.55122525769335,0.3180229991411288,1.0,-0.00024395841934486847
Matt Thomas,120.50017540217524,112.30400168280013,0.4717650393498716,1.4166666666666667,0.009376005702641237
Tristan Thompson,111.44603120625065,113.86945181776242,0.5410839880039003,1.1650485436893203,0.0690761729488562
Matisse Thybulle,102.99095663237235,110.30215771546074,0.4340046805223265,1.5555555555555556,0.01555586086555191
Anthony Tolliver,117.33889091590935,76.77932965612594,0.4620960003975788,1.1,0.006128962011549945
Juan Toscano-Anderson,94.25643775988549,134.15194024344086,0.42046413397019206,1.625,0.0080351520059285
Karl-Anthony Towns,117.3588337673206,144.88542917995423,0.5128991843101006,1.3909090909090909,0.10523924469431907
Gary Trent Jr.,115.47348883862081,113.98224251239259,0.46980874411847146,2.6315789473684212,0.02460527594380529
Allonzo Trier,114.11633755810254,120.59014259011842,0.5014062091058885,1.2727272727272727,0.009056505561292205
P.J. Tucker,116.98333329180667,109.46797061250713,0.4721960739092751,1.507462686567164,0.04526036672498004
Rayjon Tucker,87.70900739024744,118.78058462632245,0.43810803106193086,0.6666666666666666,0.0009453098467756415
Evan Turner,83.20855311807311,113.08026240760697,0.39224553794374956,1.4615384615384615,0.0052544545178520976
Myles Turner,108.9168901372952,106.20976237219462,0.4836699942901026,0.8970588235294118,0.049248681347181
Jarrod Uthoff,67.19860594369872,114.41062982794445,0.3023635299561917,0.0,-0.00012864463999126235
Jonas ValanÄiÅ«nas,120.58063812182097,107.51481081475352,0.5769192677128383,1.0186915887850467,0.09506838895354286
Denzel Valentine,101.6657574450301,109.03075983395114,0.417660903027873,1.6538461538461537,0.014494531689273941
Jarred Vanderbilt,86.11294906361127,74.71307529272222,0.40572436440824255,0.2857142857142857,0.00041011641712973605
Fred VanVleet,112.71644805541132,109.86731683697921,0.4738375051730516,2.881818181818182,0.06136656092930423
Gabe Vincent,75.75812812384102,114.94717461919552,0.2635675380095969,6.0,0.00016191253068344668
Noah Vonleh,130.83203759645463,75.9437938548053,0.6183634827518393,1.2857142857142858,0.007678290698484502
Nikola VuÄeviÄ,114.01518860644582,108.35063289411754,0.5207171201872816,2.6233766233766236,0.09481980568389856
Dean Wade,121.76262957159864,110.16208497260638,0.5466749970538174,0.6666666666666666,0.0024896392609351837
Moritz Wagner,119.5566904138286,110.52030227572156,0.5482839377490148,0.8909090909090909,0.02560677723850224
Dion Waiters,93.72400259216275,108.84476039489745,0.3402037958099072,1.0,0.0014572127761510207
Kemba Walker,116.45785261506448,111.8500624364953,0.48749131379942034,2.308411214953271,0.0698396265290458
Lonnie Walker,102.49848269303129,110.38303415157422,0.46457556628404945,1.4838709677419355,0.017458823559876543
Tyrone Wallace,79.24483606079548,113.51430017881812,0.3849028931913815,1.3,0.001474934601502343
Taurean Prince,95.18014133908795,107.63130287597944,0.38978238822396444,0.9133858267716536,0.04617123525938865
Derrick Walton,151.81828187279106,77.30629084732864,0.6252841901794202,5.4,0.002415130011986224
Brad Wanamaker,112.99510800366471,111.22728080097332,0.49643555980060655,2.257142857142857,0.029588233383809028
T.J. Warren,115.70428224130076,111.23555625268463,0.5379464231338849,1.12987012987013,0.06676289428957165
P.J. Washington,105.27480866516309,113.16470102992594,0.46875961082254836,1.3225806451612903,0.051108858730008186
Yuta Watanabe,101.0487925802339,112.31015786979272,0.46995999004449013,2.0,0.0017581434132139188
Tremont Waters,83.83618729187756,108.55029997913981,0.3650809994576276,1.2,0.0013023706578843043
Paul Watson,66.47012625369813,75.04481558386051,0.31287458172817767,10.0,6.835273618828934e-05
Quinndary Weatherspoon,22.016234530118563,117.32926692951627,0.0977183240745007,2.0,-8.027045314885766e-05
Russell Westbrook,107.33921041302098,107.5791713286546,0.502005331078269,1.5677966101694916,0.09856234279365422
Coby White,101.35237452375279,112.5303753306065,0.42979690180804436,1.6055045871559632,0.0489459260011684
Derrick White,118.02230538338516,110.59876303832148,0.525432381979775,2.7466666666666666,0.04812213666274017
Hassan Whiteside,124.63118946534902,102.57989575709439,0.6098271184937588,0.6324786324786325,0.11290751404090617
Andrew Wiggins,124.12384778585313,76.27776143038892,0.5629484667199004,1.5,0.03679655631469576
Grant Williams,105.24033258535752,110.44335613974843,0.4735402855683582,1.3478260869565217,0.011355044173428776
Johnathan Williams,133.06130038186492,112.11373111010408,0.6440512285442297,1.5,0.004698886732317752
Kenrich Williams,104.2595494670549,105.82186927380022,0.44269808705134833,2.5238095238095237,0.013130868041089677
Lou Williams,109.1605983715352,114.4411315551687,0.48112568528778193,2.0,0.073124439168555
Marvin Williams,138.47670682007532,75.8765578802142,0.5743746618305051,2.0,0.013351567802112519
Robert Williams,123.1838286863604,100.46780569841503,0.6023665042365766,1.1,0.012535317582136423
Nigel Williams-Goss,80.22958866490951,114.79273071347575,0.35359590520269324,2.5,0.0003867176645900352
Zion Williamson,116.77138551308482,107.89200245817473,0.5773225493461561,0.803921568627451,0.028517345316231558
D.J. Wilson,97.08418245550654,106.80874793341158,0.42097967471663555,1.4666666666666666,0.006390987851822992
Justise Winslow,93.24461052261194,111.66713690903018,0.4366007537193887,1.8333333333333333,0.0074884545441094115
Christian Wood,120.0023406015789,121.55742130770913,0.556242410088025,0.7142857142857143,0.07855461102904764
Delon Wright,122.12683013976957,105.57573158529368,0.5400007699866897,3.235294117647059,0.049178784676718955
Justin Wright-Foreman,0.0,125.32459682887519,0.0,0.0,0.0
Thaddeus Young,102.04923650097732,108.3097951052844,0.45327642584762573,1.1470588235294117,0.0472685172893533
Trae Young,113.04142767836898,115.93034830056078,0.4882888415090324,1.9377162629757785,0.13569398333821556
Cody Zeller,116.36854734401733,112.05862929687957,0.5585781857142419,1.1733333333333333,0.0547212649753229
Ante Zizic,115.31849158252062,112.08588690446201,0.5665577368082773,0.6,0.008645838160702187
Ivica Zubac,132.19700163624347,107.31759413953033,0.6382532492764053,1.3018867924528301,0.05322720371166918
